race_id,rule_id,fired,followed,capture,outcome,notes
2026_challenge_cup,R03,1,1,,,◎10タガノデュードの根拠は(1)大阪杯G1(阪神芝2000内)4着(2)近4走上がり3位以内3回・上がり差0.10秒の2つで単一の不確実性に依存しない。中12週の休み明けは不確実性として残るため三連単(頭固定)を採らず三連複軸1頭流し(順不同)で構成 / as_of=良75%稍重25%(予想時)
2026_challenge_cup,R04,0,0,,,ペーススコア12で中立帯(4-6)に該当せず。単騎逃げも不成立(逃げ認定3頭) / as_of=良75%稍重25%(予想時)
2026_challenge_cup,R08,1,1,,,ペースシナリオ(A競り合い型本線/B隊列確定型対抗)を工程5終了時にロックし、買い目構築中に変更していない / as_of=良75%稍重25%(予想時)
2026_challenge_cup,R09,0,0,,,R値1.5未満の馬は0頭(最小は2ジーティーダーリンのR1.70) / as_of=良75%稍重25%(予想時)
2026_challenge_cup,R10,0,0,,,函館記念限定条項につき非該当 / as_of=良75%稍重25%(予想時)
2026_challenge_cup,R11,0,0,,,上位評価・名指しした馬の格下げなし(初回予想) / as_of=良75%稍重25%(予想時)
2026_challenge_cup,R12,0,0,,,三連単を採用しない(中帯域の券種は三連複+ワイド)ため該当場面なし / as_of=良75%稍重25%(予想時)
2026_challenge_cup,R13,0,0,,,G1限定条項。本レースはG3につき非該当 / as_of=良75%稍重25%(予想時)
2026_challenge_cup,R18,1,1,,,発火ルールすべてに馬名・数値入りの根拠を記載 / as_of=良75%稍重25%(予想時)
2026_challenge_cup,R20,0,0,,,本線は競り合い型(前崩れ寄り)であり前残り本線ではないため該当場面なし / as_of=良75%稍重25%(予想時)
2026_challenge_cup,R21,0,0,,,R03で◎の頭固定を弱めた結果として三連単を採らなかったため、三連単の2・3着列への全通り包含は該当場面なし。◎10は三連複の全10点に含まれる / as_of=良75%稍重25%(予想時)
2026_challenge_cup,R23,0,0,,,荒帯域限定条項。本レースは中帯域(荒れ度3)につき非該当 / as_of=良75%稍重25%(予想時)
2026_challenge_cup,R24,0,0,,,妙味閾値(中帯域は5)到達馬は0頭。最上位は3センツブラッドと14ミッキーゴールドの3.0 / as_of=良75%稍重25%(予想時)
2026_challenge_cup,R25,1,1,,,base70未満かつ1年内に重賞4着以内を持つのは3センツブラッド(1800G3 2着・2000稍重G3 4着)、5ピースワンデュック(函館記念G3 3着・2000良G3 5着)、12レーゼドラマ(2000良G3 3着・2000良OP 1着)の3頭。いずれも5走精査のうえ根拠2走をbase_breakdownに明記 / as_of=良75%稍重25%(予想時)
2026_challenge_cup,R26,0,0,,,2歳戦ではない(3歳上G3) / as_of=良75%稍重25%(予想時)
2026_challenge_cup,R29,0,0,,,想定馬場は良75%・稍重25%で重・不良ではないため該当場面なし / as_of=良75%稍重25%(予想時)
2026_challenge_cup,R28,1,1,,,中帯域の券種構成(三連複軸1頭+ワイド)と予算比50:50を維持。三連複1500円・ワイド1500円で券種の落としなし / as_of=良75%稍重25%(予想時)
2026_challenge_cup,R30,0,0,,,降水継続中ではなく発走時間帯の降水確率も高くない(曇・昼過ぎまでにわか雨の可能性)。当日実馬場での組み替えは行っていない / as_of=良75%稍重25%(予想時)
2026_challenge_cup,R31,1,1,,,軸10タガノデュードが3着内を外すと三連複10点は全滅するため、軸を含まないワイド11点(3-8/3-13/3-15/3-11/3-9/3-14/14-8/14-13/14-15/14-11/14-9)を併設。軸選定理由もraces.notesに記録 / as_of=良75%稍重25%(予想時)
2026_challenge_cup,R32,1,1,,,"三連複相手{8,13,15,11,9}とワイド{3,14,10,8,13,15,11,9,6}を突合。三連複に不在の3・14・6は欠落理由をraces.notesに記録(紐5〜6頭上限と予算制約) / as_of=良75%稍重25%(予想時)"
2026_challenge_cup,R33,0,0,,,直線競走ではない(阪神芝2000m内回り・4コーナー) / as_of=良75%稍重25%(予想時)
2026_challenge_cup,R34,0,0,,,base最上位は10タガノデュード(78)で最終点も1位。係数・加算層による圏外落ちなし / as_of=良75%稍重25%(予想時)
2026_challenge_cup,R35,1,1,,,☆2頭はいずれもR>=4.0(3センツブラッドR4.79・14ミッキーゴールドR4.64)。R<4.0の☆はなく保全義務は発生しない / as_of=良75%稍重25%(予想時)
2026_challenge_cup,R36,1,1,,,final上位2頭は10タガノデュード(88.8)と8カラマティアノス(87.4)。直積をワイド10-8で1点確保(保全=R36)。三連複10点のうち4点も両馬を含む / as_of=良75%稍重25%(予想時)
2026_challenge_cup,R37,1,1,,,軸10を含まない紐同士のペアはワイド11点。人気層は3(13人気)×9(1人気)、14(11人気)×8(8人気)等で軸(4人気)±2以内同士に固まっていない / as_of=良75%稍重25%(予想時)
2026_challenge_cup,R38,0,0,,,近5走に当該距離帯(1800-2200m)の出走が1走もない馬は16頭中0頭。16マテンロウスカイも1800稍重12着G3を1走持つため非該当 / as_of=良75%稍重25%(予想時)
2026_challenge_cup,R39,1,1,,,逃げ認定3頭(2ジーティーダーリン単独ハナ0.20・5ピースワンデュック0.60・12レーゼドラマ0.60)。内外関係=最内1枠2に対し5は3枠・12は6枠。必逃性=5と12はともに近5走r_med0.0の必逃型、2はr_med0.077だが単独ハナ1/5で番手可。主張実績=取得失敗。先手後の競り込み=外の12が内の5に競りかける必要あり。競り合い型Aと隊列確定型Bを工程5で並列化し、材料不足の主張実績を理由にAを本線としつつBを消していない / as_of=良75%稍重25%(予想時)
2026_challenge_cup,R40,1,1,,,✕は16マテンロウスカイの1頭。消し根拠=展開不適合:近4走の上がり3位以内0/4・上がり差中央値1.75秒をpredictions.notesに記録。最終点・base点差は根拠に用いていない / as_of=良75%稍重25%(予想時)
2026_challenge_cup,R41,1,1,,,斤量52.0〜53.0kg該当は6カネフラ(53.0kg)の1頭。無印だがワイド10-6(100円・保全=R41)で3着紐に確保 / as_of=良75%稍重25%(予想時)
2026_challenge_cup,R42,1,1,,,"軸∪紐プール{10,8,13,15,11,9,3,14,6}の36ペアを列挙。ワイドに存在するのは15ペアで、残21ペアはraces.notesに欠落理由=を1行記録(中帯域の紐上限と予算3000円の制約による意図的非採用) / as_of=良75%稍重25%(予想時)"
2026_challenge_cup,R43,1,1,,,✕16マテンロウスカイの消し根拠は(1)実測所在=レース別_過去傾向データ.md ㉙「上がり3F」節の上がり4位以下【1-5-5-61】15.3%(2)自己実績n=4(上がり3位以内0/4)の双方を充足。斤量58.0kgは㉙に実測がない(57.5kgがn=1のみ)ため8・10・15・16の加減点に用いていない / as_of=良75%稍重25%(予想時)
2026_all_comers,R01,1,1,空振り,中立,軸⑨コスモキュランダは最終点86.0(13頭中2位)と道悪芝2200G1の4角1番手4着の2点で置き、工程6以降動かしていない / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=軸⑨コスモキュランダは11着で3着内に絡まず。軸を動かさなかったこと自体は結果を変えていない
2026_all_comers,R03,1,1,的中,中立,◎⑨の根拠は(a)道悪芝2200G1を4角1番手で4着(b)最終点86.0で2位の2つ。ただし両根拠の前提がハナ争いという単一の不確実性に乗るため三連単系を採らず三連複軸1頭流しに留めた / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=◎⑨は11着＝1着でない。頭固定にしない判断は結果に照らして正しい方向
2026_all_comers,R04,0,1,方向なし,中立,ペーススコア9かつ逃げ認定2頭(⑨⑪)で単騎が不成立(プロファイル§3-2)。想定馬場も良ではないため該当場面なし / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=fired=0（単騎不成立で該当場面なし）
2026_all_comers,R08,1,1,方向なし,中立,工程4で隊列確定型A本線/競り合い型B対抗をロックし、工程11の買い目構築中にシナリオを変更していない / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=direction=手続き
2026_all_comers,R09,1,1,空振り,中立,⑦レガレイラ R=3.2÷2.6=1.23<1.5。三連単系を組まず、三連複Aの相手6頭とワイド5点で複勝圏に保持した / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=対象の⑦レガレイラは4着で3着内に絡まず。複勝圏に残した判断は損得を生んでいない
2026_all_comers,R10,0,1,方向なし,中立,函館記念固有の条文。本レースは中山芝2200・別定につき該当場面なし / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=fired=0（函館記念固有の条文）
2026_all_comers,R11,1,1,空振り,中立,base1位の⑦レガレイラ(88)を○に置いたのは格下げでなく工程10の◎○順序規定。⑦は三連複A・三連複B・ワイドの全券種に保持。名指しした☆②(妙味6.2)は三連複A、☆⑤(5.2)は三連複Bで3着紐に保全 / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=保全対象の⑦4着・☆②5着・☆⑤12着でいずれも3着内なし
2026_all_comers,R12,0,1,方向なし,中立,三連単系を採用しない(中帯域の券種表＝三連複軸1頭＋ワイド、かつ⑦のR=1.23)。該当場面なし / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=fired=0（三連単系を採用せず）
2026_all_comers,R13,0,1,方向なし,中立,G2につきG1限定条文の対象外。なお1番人気⑦レガレイラは○で全券種に保持 / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=fired=0（G2につきG1限定条文の対象外）
2026_all_comers,R14,0,1,方向なし,中立,予想確定後の個別馬照会は本セッションで発生していない / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=fired=0（予想確定後の照会なし）
2026_all_comers,R17,0,1,方向なし,中立,振り返り工程の条文。本セッションは予想のみ / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=fired=0（本セッションは予想のみ）
2026_all_comers,R18,1,1,方向なし,中立,本表の全発火行に馬名と数値入りの根拠1行を記載した / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=direction=手続き
2026_all_comers,R19,1,1,方向なし,中立,台帳のstatusどおりに適用し、直近レースの結果を理由とした緩和・改廃を行っていない / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=direction=手続き
2026_all_comers,R20,1,1,的中,中立,本線は中立〜前残り。▲以上は◎⑨(逃げ)・○⑦(差し)・▲⑬(先行)。差しの⑦を○に置く独立2根拠＝(a)㉖の上がり1位【5-3-2-4】71.4%(b)本馬の上がり3位以内3/4かつ上がり差中央値0.00秒。位置も想定4角6.8で決着帯mid=6の近傍 / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=▲以上に上げた差しの○⑦レガレイラは4着で3着内外。差し・追込の昇格を抑制する向きは結果に照らして正しかった
2026_all_comers,R21,1,1,空振り,中立,R03で◎⑨の頭固定を外したが、三連複A(軸1頭流し15点)で⑨は2着3着の全通りに含まれる / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=◎⑨を三連複Aの2着3着全通りに含めたが⑨は11着
2026_all_comers,R23,0,1,方向なし,中立,中帯域(荒れ度3)につき荒帯域限定の条文は非対象。なお⑨軸抜けはワイド非軸6点で分散している / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=fired=0（中帯域につき荒帯域限定条文は非対象）
2026_all_comers,R24,1,1,空振り,中立,妙味5以上は②6.2・③6.2・⑤5.2。③は三連複A・ワイドの両方にあるが、②はワイドから、⑤はワイドと三連複Aから欠落。条文のエスケープどおり欠落理由をraces.notesの欠落理由=に記録 / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=妙味5以上の②③⑤はいずれも3着外（5着・10着・12着）
2026_all_comers,R25,1,1,的中,中立,base70未満かつ近5走に重賞4着以内は④ヴーレヴー(base64・1800良3着G3)と⑫エセルフリーダ(base68・1800稍重1着G3)。両馬のbase_breakdownにR25精査=と根拠2走を記入。③リビアングラスは精査の結果base68→70へ引き上げた / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=精査対象の④ヴーレヴー(base64・1800良3着G3と1800重1着OP)が3着。base70未満を凡走だけで下に置かない向きが正しかった
2026_all_comers,R26,0,1,方向なし,中立,3歳以上のG2でキャリア3戦以下が主体ではない。該当場面なし / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=fired=0（2歳戦でない）
2026_all_comers,R28,1,1,空振り,中立,"中帯域の券種構成(三連複軸1頭＋ワイド)と予算比50:50を維持。堅実1,500円(三連複A)・穴1,500円(三連複B 600＋ワイド 900) / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=分散先の三連複A・三連複B・ワイドはいずれも不的中"
2026_all_comers,R29,1,1,方向なし,中立,想定馬場が不良55%・重35%。ペーススコア9は前崩れ域だが本線を中立〜前残りに置いた。あわせてハナ争い当事者の⑨⑪に係数減点0.85を適用していない(⑨は適性1.10・⑪は1.10) / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=direction=手続き。なお実結果は4角5番手以内で決着し前崩れを本線にしなかった判断と整合
2026_all_comers,R30,1,1,方向なし,中立,20日は06-12時・12-18時とも降水確率90%で予報は悪化方向。JRA馬場情報の9月18日正午値(芝ゴール前13.1%・4角14.1%)を発走時点の馬場として採用せず、不良55/重35/稍重10の確率宣言に留めた / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=direction=手続き。確定馬場は重で朝の含水率(9月18日正午)を採らなかった判断と整合
2026_all_comers,R31,1,1,空振り,中立,三連複A・Bはいずれも⑨軸依存。(1)軸候補を最終点上位3頭(⑦104.6・⑨86.0・⑬82.4)で比較し道悪実績で⑨を選定、races.notesに軸選定=を記録。(2)ワイド9点のうち6点が非軸ペアで軸抜けの決着を拾う / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=軸抜けを拾うために併設したワイド非軸6点は3着内ペア(1-4・4-8・1-8)をどれも含まず
2026_all_comers,R32,1,1,空振り,中立,"三連複Aの相手プール{7,13,3,4,12,2}・三連複Bの3着{7,13,3}・ワイドプール{9,7,13,3,4,12}を突合し、②⑤⑪がワイドから欠落。条文のエスケープどおり欠落理由をraces.notesに1行記録 / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=券種間で欠落を記録した②⑤⑪はいずれも3着外（5着・12着・13着）"
2026_all_comers,R33,0,1,方向なし,中立,中山芝2200外はコーナー戦で直線競走ではない。該当場面なし / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=fired=0（中山芝2200外はコーナー戦で直線競走でない）
2026_all_comers,R34,1,1,空振り,中立,base1位は⑦レガレイラ(88)。合成係数1.20と加算-1.0を経ても最終点104.6で13頭中1位、印は○で圏外に落ちていない / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=base1位の⑦レガレイラは圏外に落ちず○で保持したが4着
2026_all_comers,R35,1,1,空振り,中立,☆②ワイドエンペラー R=33.0÷6.7=4.93、☆⑤アスクドゥポルテ R=99.6÷12.8=7.78。いずれもR≧4.0の優先条件を満たす / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=☆②(R4.93)5着・☆⑤(R7.78)12着でR≧4.0の優先条件は結果に結びつかず
2026_all_comers,R36,1,1,空振り,中立,最終点上位2頭は⑦(104.6)と⑨(86.0)。直積をワイド9-7の1点で保持 / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=final上位2頭の直積ワイド9-7は⑨11着・⑦4着で失効
2026_all_comers,R37,1,1,空振り,中立,軸⑨を含まないペアはワイドの7-13・7-3・7-4・7-12・13-3・3-4の6点で2点以上を確保。人気層も1人気⑦と10人気③などに散らしている / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=軸を含まないペア6点はいずれも3着内ペアを含まず
2026_all_comers,R38,0,1,方向なし,中立,13頭全頭が近5走に当該距離帯±200m(2000〜2400m)の出走あり(プロファイル§3-4)で該当場面なし。芝2200m実走が無い6頭のうち①④⑩⑫には血統A節の距離延長項を+1で計上し、⑤(近5走に3000m)⑪(3400m・2600m)は延長でないため±0とした / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=fired=0（全頭が近5走に±200m内の出走あり）
2026_all_comers,R39,1,1,方向なし,中立,"逃げ認定⑨⑪＋ハナ実績1/5の⑩で3頭。内外関係=内側1〜5番にハナ実績馬なし・⑨(9番)が⑪(11番)より内／必逃性=⑨はr列[0.00,0.14,0.07,0.12]で一貫して前・⑪は単独ハナ2回とも1-1-1-2で番手可／主張実績=⑨は直近走の18頭立て1-1-1-1・⑪は575日前の2走／先手後の競り込み=⑪は休養575日で外から競りかける裏付けなし。同確率とせず隊列確定型をA本線・競り合い型をB対抗とした / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=direction=手続き。並列化した2型（隊列確定型・競り合い型）のどちらにも⑧メイショウゲキリンの単騎逃げは含まれておらず、候補集合自体の穴はV4.5-L2で①へルーティング"
2026_all_comers,R40,1,1,的中,中立,✕は⑩コスモブッドレアの1頭。predictions.notesに 消し根拠=条件不適合:近4走すべて二桁着順で上がり3位以内0/4かつ想定4角5.0で4角3番手以内も取れない:㉓穴紐フィルタ＋自己実績n=4 を記録 / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=✕⑩コスモブッドレアは8着で3着内外。根拠を記録した消しの向きは正しかった
2026_all_comers,R41,0,1,方向なし,中立,本レースは別定戦(㉖斤量節『本レースは別定なのでR41の対象外』)。52.0〜53.0kgの馬も不在(最軽量は④⑫の55.0kg) / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=fired=0（別定戦かつ52.0〜53.0kg不在）
2026_all_comers,R42,1,1,空振り,中立,軸∪紐プールは⑨⑦⑬③④⑫②⑤に保全対象の⑪を加えた9頭で36ペア。2頭券種(ワイド)の採用は9ペア。残27ペアの条文のエスケープどおり欠落理由をraces.notesに1行記録 / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=軸∪紐プール9頭のうち3着内は④の1頭のみでプール内ペアが成立せず。採用9ペア・欠落27ペアとも3着内ペアを含まない
2026_all_comers,R43,1,1,空振り,中立,✕⑩の消し根拠は(1)㉓穴紐フィルタ(㉕㉖10年実測・r0.35〜0.70の中位かつ上がり4位以下は3着内0頭)と(2)自己実績n=4の両方を満たす。⑪セイウンプラチナは㉖の『人気薄の逃げ・番手を機械的に切ってはいけない』により(1)を満たす消し指標が無いため✕を付けず無印とし、三連複Bで3着紐に保全 / as_of=不良(想定・不良55%重35%稍重10%) / V4判定=✕を付けず保全した⑪セイウンプラチナは13着。✕を維持した⑩も8着
2026_kobe_shimbun_hai,R01,0,,方向なし,中立,工程6で確定した序列をそのまま印に反映しており、単一データ点で軸を覆す場面がない / as_of=良(予想時想定85%) / V4判定=fired=0（該当場面なし）
2026_kobe_shimbun_hai,R03,1,1,方向なし,中立,◎1ロブチェンの独立2根拠は(a)当該距離2400mの東京優駿1着(b)中山芝2000の急坂G1 2勝(ホープフルS・皐月賞)。R38の接続条項『2根拠とも当該距離帯外なら単一の不確実性』には(a)が距離帯内のため非該当。単一の不確実性には依存しないが、R09によりR=1.27<1.5のため頭固定は行わず三連単の1着は1と4の両置きにした / as_of=良(予想時想定85%) / V4判定=条文の成立要件『◎の根拠が単一の不確実性に依存』は非成立と判定しており(R21行も『R03は非発火』と記録)、頭固定回避はR09由来。R03自身は下向きの扱いを指示していない。◎①は1着
2026_kobe_shimbun_hai,R04,1,1,方向なし,中立,ペーススコア6=中立かつ想定良85%。逃げ認定0頭で単騎逃げの宣言自体は成立しないが、ハナが空いてテンが緩む公算が高いためスロー前残り(パターンA・隊列確定型)を並列で持った / as_of=良(予想時想定85%) / V4判定=direction=手続き。なお並列化したスロー前残りのパターンAは実ラップ3.5秒後傾のスローで隊列(③先手・⑧早め先頭)も一致
2026_kobe_shimbun_hai,R08,1,1,方向なし,中立,工程5の終了時に本線=中立(A隊列確定型／B競り合い型の並列)でロックし、以後の券種構成はこの前提のまま組んだ / as_of=良(予想時想定85%) / V4判定=direction=手続き
2026_kobe_shimbun_hai,R09,1,1,的中,中立,"R<1.5は3頭。#1ロブチェン1.27・#9グリーンエナジー1.10・#11ショウナンハヤナミ1.46。#1は三連単の1着を{1,4}両置きにして頭1点固定を回避し複勝圏には残した。#9と#11は紐プールに保持し複勝圏から外していない / as_of=良(予想時想定85%) / V4判定=R<1.5の3頭のうち①1着・⑨8着・⑪10着。複勝圏に残した①が1着で、複勝圏から外さない向きは正しかった。頭固定回避(三連単1着{1,4})は的中した1-4-8が①頭の側なので損益を動かしていない"
2026_kobe_shimbun_hai,R10,0,,方向なし,中立,函館記念の条文。本レースは阪神・馬齢戦で全頭57.0kg均一につき非該当 / as_of=良(予想時想定85%) / V4判定=fired=0（該当場面なし）
2026_kobe_shimbun_hai,R11,0,,方向なし,中立,一度上位評価・名指しした馬の格下げは発生していない / as_of=良(予想時想定85%) / V4判定=fired=0（該当場面なし）
2026_kobe_shimbun_hai,R12,1,1,的中,中立,"三連単の1着列は◎1ロブチェンと○4アルトラムスの両置き。8点すべてが1-4-x または 4-1-x で頭1点固定はしていない / as_of=良(予想時想定85%) / V4判定=三連単1着列{1,4}のうち①が1着。的中した1-4-8は◎頭の側で、○④の頭側4点は損益を動かしていない"
2026_kobe_shimbun_hai,R13,0,,方向なし,中立,G1限定の条文。本レースはG2につき対象外。なお1番人気#1ロブチェンは◎で紐からも外していない / as_of=良(予想時想定85%) / V4判定=fired=0（該当場面なし）
2026_kobe_shimbun_hai,R14,0,,方向なし,中立,予想確定後の個別馬照会は発生していない / as_of=良(予想時想定85%) / V4判定=fired=0（該当場面なし）
2026_kobe_shimbun_hai,R17,0,,方向なし,中立,振り返り工程の条文 / as_of=良(予想時想定85%) / V4判定=fired=0（該当場面なし）
2026_kobe_shimbun_hai,R18,1,1,方向なし,中立,本ファイルのfired=1の全行に馬名と数値を入れた根拠1行を付けた / as_of=良(予想時想定85%) / V4判定=direction=手続き
2026_kobe_shimbun_hai,R19,1,1,方向なし,中立,暫定ルールも台帳のstatusどおりに適用した。直近レースの結果を理由に適用を緩めた箇所はない / as_of=良(予想時想定85%) / V4判定=direction=手続き
2026_kobe_shimbun_hai,R20,0,,方向なし,中立,本線は中立(両パターン併走)で前残り本線を宣言していないため発火せず。なお○4アルトラムス(機械=追込)を上位に置いた根拠は上がり3位以内3/4と㉗のr>0.70帯【0-3-2-18】21.7%の実測 / as_of=良(予想時想定85%) / V4判定=fired=0（該当場面なし）
2026_kobe_shimbun_hai,R21,1,1,的中,中立,R03は非発火だがR09により◎1ロブチェンの頭固定を外したため、当該馬を三連単の1着列と2着列の両方に含めた(1-4-x と 4-1-x)。三連複でも軸2頭の一方として全4点に含む / as_of=良(予想時想定85%) / V4判定=①を三連単の1着列と2着列の両方に含めた。①は1着で3着内。的中は1着列側で、2着列側の4点は損益を動かしていない
2026_kobe_shimbun_hai,R23,0,,方向なし,中立,荒帯域限定の条文。本レースは荒れ度-1で堅帯域につき非該当 / as_of=良(予想時想定85%) / V4判定=fired=0（該当場面なし）
2026_kobe_shimbun_hai,R24,0,,方向なし,中立,堅帯域の妙味☆採用閾値5に到達した馬が0頭(レース内最高は#10カフジエメンタールの3.4)。妙味閾値到達馬の紐統一は該当場面なし / as_of=良(予想時想定85%) / V4判定=fired=0（該当場面なし）
2026_kobe_shimbun_hai,R25,1,1,空振り,中立,base70未満かつ1年内に重賞4着以内の該当は2頭。#6エムズビギン(base66・芝1800G3で2着)と#10カフジエメンタール(base66・芝1800G3で3着)。両馬とも全走を精査したうえで根拠2走をpredictions.notesの R25精査= に明記した。#11ショウナンハヤナミは若駒S(L)勝ちがあるがbase70で『70未満へ置く』に当たらないため非発火 / as_of=良(予想時想定85%) / V4判定=精査対象の⑥5着・⑩11着でいずれも3着内に絡まず。精査の結果はbase据え置きで印・紐も動いていない
2026_kobe_shimbun_hai,R26,0,,方向なし,中立,2歳戦の条文。本レースは3歳戦 / as_of=良(予想時想定85%) / V4判定=fired=0（該当場面なし）
2026_kobe_shimbun_hai,R28,1,1,的中,中立,堅帯域の指定(三連複軸2頭＋ワイド、三連単は頭◎○×相手絞り、予算比70:30)を維持。実配分は堅実1800円:穴800円=69:31で券種の欠落なし / as_of=良(予想時想定85%) / V4判定=分散先の三連複・三連単・ワイド堅実・ワイド穴の4行すべてが的中。予算は縮小していないため按分の場面自体は生じていない
2026_kobe_shimbun_hai,R29,0,,方向なし,中立,想定馬場が良85%・稍重15%で重・不良のシナリオを持っていないため非該当 / as_of=良(予想時想定85%) / V4判定=fired=0（該当場面なし）
2026_kobe_shimbun_hai,R30,0,,方向なし,中立,気象庁アメダス神戸の9月20日12時〜9月21日01時の10分降水量は全て0.0mm。発走15:45が属する12-18時の降水確率は30%で降水継続中でも高確率でもない。想定馬場は良85%で固定せず稍重15%を副シナリオに残した / as_of=良(予想時想定85%) / V4判定=fired=0（該当場面なし）
2026_kobe_shimbun_hai,R31,1,1,的中,中立,軸=◎1ロブチェン。3着内を外した場合でもワイドの非軸9点(4-7/4-9/4-8/4-11/7-9/7-11/8-11/8-9/9-11)が生存するため全券種同時失効にはならない。最終点上位3頭の比較による軸選定理由をraces.notesの 軸選定= に記録した / as_of=良(予想時想定85%) / V4判定=軸抜け保全のワイド非軸(①を含まない)9点のうち4-8(7800円)が的中。ただし軸①は1着で軸抜けは起きておらず、保全の機能自体は使われていない
2026_kobe_shimbun_hai,R32,1,1,的中,中立,"紐プール{7,11,8,9}は三連複の相手列・三連単の3着列・ワイドの全てに存在し券種間の欠落なし。軸の1と4はワイドにも直積(1-4)を持つ / as_of=良(予想時想定85%) / V4判定=紐プール{7,11,8,9}を全券種で統一。3着⑧は三連複の相手・三連単の3着列・ワイド穴行のすべてに存在し券種間の取りこぼしなし。欠落が無かったため記録の場面は生じていない"
2026_kobe_shimbun_hai,R33,0,,方向なし,中立,直線競走の条文。阪神芝2400外はコーナー4つ / as_of=良(予想時想定85%) / V4判定=fired=0（該当場面なし）
2026_kobe_shimbun_hai,R34,0,,方向なし,中立,base最上位は#1ロブチェン(92)で最終点も1位(110.4)。合成係数・加算層による印圏外への転落は発生していない / as_of=良(予想時想定85%) / V4判定=fired=0（該当場面なし）
2026_kobe_shimbun_hai,R35,0,,方向なし,中立,☆は0頭。堅帯域の妙味☆採用閾値5に到達した馬がなく(最高は#10の3.4)、R<4.0の☆を置く場面が生じていない。なおR≧4.0の馬もレース内に0頭 / as_of=良(予想時想定85%) / V4判定=fired=0（該当場面なし）
2026_kobe_shimbun_hai,R36,1,1,的中,中立,"final上位2頭は#1ロブチェン(110.4)と#4アルトラムス(82.4)。両馬を同時に含む買い目は三連複4点すべて(軸2頭1,4)とワイド1-4に存在する / as_of=良(予想時想定85%) / V4判定=final上位2頭①④が1・2着。直積のワイド1-4(280円)と三連複が的中。三連複は軸2頭で①④を含むため直積の保持は本ルールが無くても成立していた"
2026_kobe_shimbun_hai,R37,1,1,空振り,中立,軸(1と4)を含まない紐同士のペアはワイドの7-9・7-11・8-11・8-9・9-11の5点で2点以上を満たす。人気は7が4番人気・8が11番人気・9が2番人気・11が7番人気で、軸#1(1番人気)±2の同層だけに固めていない / as_of=良(予想時想定85%) / V4判定=軸(①④)を含まない紐同士の5点(7-9・7-11・8-11・8-9・9-11)は3着内ペアを含まない(3着内の非軸は⑧の1頭だけ)
2026_kobe_shimbun_hai,R38,1,1,空振り,中立,当該距離帯(2200〜2600m)未経験は3頭。#2エイシンインアウトは父サトノダイヤモンドのD㉔割引【3-0-1-11】に基づき血統-1、#3ゴーラッキーは父キタサンブラックのD㉔【2-0-3-13】複回値12に基づき血統-1(B節の延長後押しとは逆向きのため二重計上禁止により加算層のみ)、#11ショウナンハヤナミは母父ディープインパクトのD㉔母父買い筆頭【5-10-2-30】に基づき血統+1。適用理由は各馬のpredictions.notesの 血統適用= に記録 / as_of=良(予想時想定85%) / V4判定=対象3頭は②7着(血統-1)・③4着(血統-1)・⑪10着(血統+1)でいずれも3着内に絡まず。±1の加減点で紐プールの境界は動いていない(③は-1が無くても final63.0で8位のまま)
